"codmunres","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude"
250470,"Congo","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
250480,"Coremas","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250485,"Coxixola","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
250490,"Cruz do Espírito Santo","PB","Nordeste",25001,"1ª Região Mata Atlântica",2503,"Macrorregiao I - Joao Pessoa"
250500,"Cubati","PB","Nordeste",25004,"4ª Região",2502,"Macrorregiao II - Campina Grande"
250510,"Cuité","PB","Nordeste",25004,"4ª Região",2502,"Macrorregiao II - Campina Grande"
250520,"Cuitegi","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
250523,"Cuité de Mamanguape","PB","Nordeste",25014,"14ª Região",2503,"Macrorregiao I - Joao Pessoa"
250527,"Curral de Cima","PB","Nordeste",25014,"14ª Região",2503,"Macrorregiao I - Joao Pessoa"
250530,"Curral Velho","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250535,"Damião","PB","Nordeste",25004,"4ª Região",2502,"Macrorregiao II - Campina Grande"
250540,"Desterro","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250550,"Vista Serrana","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250560,"Diamante","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250570,"Dona Inês","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
250580,"Duas Estradas","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
250590,"Emas","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250600,"Esperança","PB","Nordeste",25003,"3ª Região",2502,"Macrorregiao II - Campina Grande"
250610,"Fagundes","PB","Nordeste",25016,"16ª Região",2502,"Macrorregiao II - Campina Grande"
250620,"Frei Martinho","PB","Nordeste",25004,"4ª Região",2502,"Macrorregiao II - Campina Grande"
250625,"Gado Bravo","PB","Nordeste",25015,"15ª Região",2502,"Macrorregiao II - Campina Grande"
250630,"Guarabira","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
250640,"Gurinhém","PB","Nordeste",25012,"12ª Região",2503,"Macrorregiao I - Joao Pessoa"
250650,"Gurjão","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
250660,"Ibiara","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250670,"Imaculada","PB","Nordeste",25011,"11ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250680,"Ingá","PB","Nordeste",25012,"12ª Região",2503,"Macrorregiao I - Joao Pessoa"
250690,"Itabaiana","PB","Nordeste",25012,"12ª Região",2503,"Macrorregiao I - Joao Pessoa"
250700,"Itaporanga","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250710,"Itapororoca","PB","Nordeste",25014,"14ª Região",2503,"Macrorregiao I - Joao Pessoa"
250720,"Itatuba","PB","Nordeste",25012,"12ª Região",2503,"Macrorregiao I - Joao Pessoa"
250730,"Jacaraú","PB","Nordeste",25014,"14ª Região",2503,"Macrorregiao I - Joao Pessoa"
250740,"Jericó","PB","Nordeste",25008,"8ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250750,"João Pessoa","PB","Nordeste",25001,"1ª Região Mata Atlântica",2503,"Macrorregiao I - Joao Pessoa"
250760,"Juarez Távora","PB","Nordeste",25012,"12ª Região",2503,"Macrorregiao I - Joao Pessoa"
250770,"Juazeirinho","PB","Nordeste",25016,"16ª Região",2502,"Macrorregiao II - Campina Grande"
250780,"Junco do Seridó","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250790,"Juripiranga","PB","Nordeste",25012,"12ª Região",2503,"Macrorregiao I - Joao Pessoa"
250800,"Juru","PB","Nordeste",25011,"11ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250810,"Lagoa","PB","Nordeste",25013,"13ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250820,"Lagoa de Dentro","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
250830,"Lagoa Seca","PB","Nordeste",25003,"3ª Região",2502,"Macrorregiao II - Campina Grande"
250840,"Lastro","PB","Nordeste",25010,"10ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250850,"Livramento","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
250855,"Logradouro","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
250860,"Lucena","PB","Nordeste",25001,"1ª Região Mata Atlântica",2503,"Macrorregiao I - Joao Pessoa"
250870,"Mãe d'Água","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250880,"Malta","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250890,"Mamanguape","PB","Nordeste",25014,"14ª Região",2503,"Macrorregiao I - Joao Pessoa"
250900,"Manaíra","PB","Nordeste",25011,"11ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250905,"Marcação","PB","Nordeste",25014,"14ª Região",2503,"Macrorregiao I - Joao Pessoa"
250910,"Mari","PB","Nordeste",25001,"1ª Região Mata Atlântica",2503,"Macrorregiao I - Joao Pessoa"
250915,"Marizópolis","PB","Nordeste",25010,"10ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250920,"Massaranduba","PB","Nordeste",25016,"16ª Região",2502,"Macrorregiao II - Campina Grande"
250930,"Mataraca","PB","Nordeste",25014,"14ª Região",2503,"Macrorregiao I - Joao Pessoa"
250933,"Matinhas","PB","Nordeste",25003,"3ª Região",2502,"Macrorregiao II - Campina Grande"
250937,"Mato Grosso","PB","Nordeste",25008,"8ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250939,"Maturéia","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250940,"Mogeiro","PB","Nordeste",25012,"12ª Região",2503,"Macrorregiao I - Joao Pessoa"
250950,"Montadas","PB","Nordeste",25003,"3ª Região",2502,"Macrorregiao II - Campina Grande"
250960,"Monte Horebe","PB","Nordeste",25009,"9ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
250970,"Monteiro","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
250980,"Mulungu","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
250990,"Natuba","PB","Nordeste",25015,"15ª Região",2502,"Macrorregiao II - Campina Grande"
251000,"Nazarezinho","PB","Nordeste",25010,"10ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251010,"Nova Floresta","PB","Nordeste",25004,"4ª Região",2502,"Macrorregiao II - Campina Grande"
251020,"Nova Olinda","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251030,"Nova Palmeira","PB","Nordeste",25004,"4ª Região",2502,"Macrorregiao II - Campina Grande"
251040,"Olho d'Água","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251050,"Olivedos","PB","Nordeste",25016,"16ª Região",2502,"Macrorregiao II - Campina Grande"
251060,"Ouro Velho","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
251065,"Parari","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
251070,"Passagem","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251080,"Patos","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251090,"Paulista","PB","Nordeste",25013,"13ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251100,"Pedra Branca","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251110,"Pedra Lavrada","PB","Nordeste",25004,"4ª Região",2502,"Macrorregiao II - Campina Grande"
251120,"Pedras de Fogo","PB","Nordeste",25012,"12ª Região",2503,"Macrorregiao I - Joao Pessoa"
251130,"Piancó","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251140,"Picuí","PB","Nordeste",25004,"4ª Região",2502,"Macrorregiao II - Campina Grande"
251150,"Pilar","PB","Nordeste",25012,"12ª Região",2503,"Macrorregiao I - Joao Pessoa"
251160,"Pilões","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
251170,"Pilõezinhos","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
251180,"Pirpirituba","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
251190,"Pitimbu","PB","Nordeste",25001,"1ª Região Mata Atlântica",2503,"Macrorregiao I - Joao Pessoa"
251200,"Pocinhos","PB","Nordeste",25016,"16ª Região",2502,"Macrorregiao II - Campina Grande"
251203,"Poço Dantas","PB","Nordeste",25009,"9ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251207,"Poço de José de Moura","PB","Nordeste",25009,"9ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251210,"Pombal","PB","Nordeste",25013,"13ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251220,"Prata","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
251230,"Princesa Isabel","PB","Nordeste",25011,"11ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251240,"Puxinanã","PB","Nordeste",25016,"16ª Região",2502,"Macrorregiao II - Campina Grande"
251250,"Queimadas","PB","Nordeste",25015,"15ª Região",2502,"Macrorregiao II - Campina Grande"
251260,"Quixaba","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251270,"Remígio","PB","Nordeste",25003,"3ª Região",2502,"Macrorregiao II - Campina Grande"
251272,"Pedro Régis","PB","Nordeste",25014,"14ª Região",2503,"Macrorregiao I - Joao Pessoa"
251274,"Riachão","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
251275,"Riachão do Bacamarte","PB","Nordeste",25012,"12ª Região",2503,"Macrorregiao I - Joao Pessoa"
251276,"Riachão do Poço","PB","Nordeste",25001,"1ª Região Mata Atlântica",2503,"Macrorregiao I - Joao Pessoa"
251278,"Riacho de Santo Antônio","PB","Nordeste",25015,"15ª Região",2502,"Macrorregiao II - Campina Grande"
251280,"Riacho dos Cavalos","PB","Nordeste",25008,"8ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251290,"Rio Tinto","PB","Nordeste",25014,"14ª Região",2503,"Macrorregiao I - Joao Pessoa"
251300,"Salgadinho","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251310,"Salgado de São Félix","PB","Nordeste",25012,"12ª Região",2503,"Macrorregiao I - Joao Pessoa"
251315,"Santa Cecília","PB","Nordeste",25015,"15ª Região",2502,"Macrorregiao II - Campina Grande"
251320,"Santa Cruz","PB","Nordeste",25010,"10ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251330,"Santa Helena","PB","Nordeste",25009,"9ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251335,"Santa Inês","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251340,"Santa Luzia","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251350,"Santana de Mangueira","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251360,"Santana dos Garrotes","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251365,"Joca Claudino","PB","Nordeste",25009,"9ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251370,"Santa Rita","PB","Nordeste",25001,"1ª Região Mata Atlântica",2503,"Macrorregiao I - Joao Pessoa"
251380,"Santa Teresinha","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251385,"Santo André","PB","Nordeste",25016,"16ª Região",2502,"Macrorregiao II - Campina Grande"
251390,"São Bento","PB","Nordeste",25008,"8ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251392,"São Bentinho","PB","Nordeste",25013,"13ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251394,"São Domingos do Cariri","PB","Nordeste",25015,"15ª Região",2502,"Macrorregiao II - Campina Grande"
251396,"São Domingos","PB","Nordeste",25013,"13ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251398,"São Francisco","PB","Nordeste",25010,"10ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251400,"São João do Cariri","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
251410,"São João do Tigre","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
251420,"São José da Lagoa Tapada","PB","Nordeste",25010,"10ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251430,"São José de Caiana","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251440,"São José de Espinharas","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251445,"São José dos Ramos","PB","Nordeste",25012,"12ª Região",2503,"Macrorregiao I - Joao Pessoa"
251450,"São José de Piranhas","PB","Nordeste",25009,"9ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251455,"São José de Princesa","PB","Nordeste",25011,"11ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251460,"São José do Bonfim","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251465,"São José do Brejo do Cruz","PB","Nordeste",25008,"8ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251470,"São José do Sabugi","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251480,"São José dos Cordeiros","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
251490,"São Mamede","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251500,"São Miguel de Taipu","PB","Nordeste",25012,"12ª Região",2503,"Macrorregiao I - Joao Pessoa"
251510,"São Sebastião de Lagoa de Roça","PB","Nordeste",25003,"3ª Região",2502,"Macrorregiao II - Campina Grande"
251520,"São Sebastião do Umbuzeiro","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
251530,"Sapé","PB","Nordeste",25001,"1ª Região Mata Atlântica",2503,"Macrorregiao I - Joao Pessoa"
251540,"São Vicente do Seridó","PB","Nordeste",25004,"4ª Região",2502,"Macrorregiao II - Campina Grande"
251550,"Serra Branca","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
251560,"Serra da Raiz","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
251570,"Serra Grande","PB","Nordeste",25007,"7ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251580,"Serra Redonda","PB","Nordeste",25016,"16ª Região",2502,"Macrorregiao II - Campina Grande"
251590,"Serraria","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
251593,"Sertãozinho","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
251597,"Sobrado","PB","Nordeste",25001,"1ª Região Mata Atlântica",2503,"Macrorregiao I - Joao Pessoa"
251600,"Solânea","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
251610,"Soledade","PB","Nordeste",25016,"16ª Região",2502,"Macrorregiao II - Campina Grande"
251615,"Sossêgo","PB","Nordeste",25004,"4ª Região",2502,"Macrorregiao II - Campina Grande"
251620,"Sousa","PB","Nordeste",25010,"10ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251630,"Sumé","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
251640,"Tacima","PB","Nordeste",25002,"2ª Região",2503,"Macrorregiao I - Joao Pessoa"
251650,"Taperoá","PB","Nordeste",25016,"16ª Região",2502,"Macrorregiao II - Campina Grande"
251660,"Tavares","PB","Nordeste",25011,"11ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251670,"Teixeira","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251675,"Tenório","PB","Nordeste",25016,"16ª Região",2502,"Macrorregiao II - Campina Grande"
251680,"Triunfo","PB","Nordeste",25009,"9ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251690,"Uiraúna","PB","Nordeste",25009,"9ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251700,"Umbuzeiro","PB","Nordeste",25015,"15ª Região",2502,"Macrorregiao II - Campina Grande"
251710,"Várzea","PB","Nordeste",25006,"6ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251720,"Vieirópolis","PB","Nordeste",25010,"10ª Região",2501,"Macrorregiao III - Sertao/Alto Sertao"
251740,"Zabelê","PB","Nordeste",25005,"5ª Região",2502,"Macrorregiao II - Campina Grande"
260005,"Abreu e Lima","PE","Nordeste",26010,"Recife",2607,"Metropolitana"
260010,"Afogados da Ingazeira","PE","Nordeste",26001,"Afogados da Ingazeira",2606,"Sertao"
260020,"Afrânio","PE","Nordeste",26009,"Petrolina",2605,"Vale do S. Francisco e Araripe"
260030,"Agrestina","PE","Nordeste",26003,"Caruaru",2608,"Agreste"
260040,"Água Preta","PE","Nordeste",26008,"Palmares",2607,"Metropolitana"
260050,"Águas Belas","PE","Nordeste",26004,"Garanhuns",2608,"Agreste"
260060,"Alagoinha","PE","Nordeste",26003,"Caruaru",2608,"Agreste"
260070,"Aliança","PE","Nordeste",26005,"Goiana",2607,"Metropolitana"
260080,"Altinho","PE","Nordeste",26003,"Caruaru",2608,"Agreste"
260090,"Amaraji","PE","Nordeste",26008,"Palmares",2607,"Metropolitana"
260100,"Angelim","PE","Nordeste",26004,"Garanhuns",2608,"Agreste"
260105,"Araçoiaba","PE","Nordeste",26010,"Recife",2607,"Metropolitana"
260110,"Araripina","PE","Nordeste",26007,"Ouricuri",2605,"Vale do S. Francisco e Araripe"
260120,"Arcoverde","PE","Nordeste",26002,"Arcoverde",2606,"Sertao"
260130,"Barra de Guabiraba","PE","Nordeste",26003,"Caruaru",2608,"Agreste"
260140,"Barreiros","PE","Nordeste",26008,"Palmares",2607,"Metropolitana"
260150,"Belém de Maria","PE","Nordeste",26008,"Palmares",2607,"Metropolitana"
260160,"Belém do São Francisco","PE","Nordeste",26011,"Salgueiro",2605,"Vale do S. Francisco e Araripe"
260170,"Belo Jardim","PE","Nordeste",26003,"Caruaru",2608,"Agreste"
260180,"Betânia","PE","Nordeste",26012,"Serra Talhada",2606,"Sertao"
260190,"Bezerros","PE","Nordeste",26003,"Caruaru",2608,"Agreste"
260200,"Bodocó","PE","Nordeste",26007,"Ouricuri",2605,"Vale do S. Francisco e Araripe"
260210,"Bom Conselho","PE","Nordeste",26004,"Garanhuns",2608,"Agreste"
260220,"Bom Jardim","PE","Nordeste",26006,"Limoeiro",2607,"Metropolitana"
260230,"Bonito","PE","Nordeste",26003,"Caruaru",2608,"Agreste"
260240,"Brejão","PE","Nordeste",26004,"Garanhuns",2608,"Agreste"
260250,"Brejinho","PE","Nordeste",26001,"Afogados da Ingazeira",2606,"Sertao"
260260,"Brejo da Madre de Deus","PE","Nordeste",26003,"Caruaru",2608,"Agreste"
260270,"Buenos Aires","PE","Nordeste",26006,"Limoeiro",2607,"Metropolitana"
260280,"Buíque","PE","Nordeste",26002,"Arcoverde",2606,"Sertao"
260290,"Cabo de Santo Agostinho","PE","Nordeste",26010,"Recife",2607,"Metropolitana"
260300,"Cabrobó","PE","Nordeste",26009,"Petrolina",2605,"Vale do S. Francisco e Araripe"
260310,"Cachoeirinha","PE","Nordeste",26003,"Caruaru",2608,"Agreste"
260320,"Caetés","PE","Nordeste",26004,"Garanhuns",2608,"Agreste"
260330,"Calçado","PE","Nordeste",26004,"Garanhuns",2608,"Agreste"
260340,"Calumbi","PE","Nordeste",26012,"Serra Talhada",2606,"Sertao"
260345,"Camaragibe","PE","Nordeste",26010,"Recife",2607,"Metropolitana"
260350,"Camocim de São Félix","PE","Nordeste",26003,"Caruaru",2608,"Agreste"
260360,"Camutanga","PE","Nordeste",26005,"Goiana",2607,"Metropolitana"
260370,"Canhotinho","PE","Nordeste",26004,"Garanhuns",2608,"Agreste"
260380,"Capoeiras","PE","Nordeste",26004,"Garanhuns",2608,"Agreste"
260390,"Carnaíba","PE","Nordeste",26001,"Afogados da Ingazeira",2606,"Sertao"
260392,"Carnaubeira da Penha","PE","Nordeste",26012,"Serra Talhada",2606,"Sertao"
260400,"Carpina","PE","Nordeste",26006,"Limoeiro",2607,"Metropolitana"
260410,"Caruaru","PE","Nordeste",26003,"Caruaru",2608,"Agreste"
260415,"Casinhas","PE","Nordeste",26006,"Limoeiro",2607,"Metropolitana"
260420,"Catende","PE","Nordeste",26008,"Palmares",2607,"Metropolitana"
260430,"Cedro","PE","Nordeste",26011,"Salgueiro",2605,"Vale do S. Francisco e Araripe"
260440,"Chã de Alegria","PE","Nordeste",26010,"Recife",2607,"Metropolitana"
260450,"Chã Grande","PE","Nordeste",26010,"Recife",2607,"Metropolitana"
260460,"Condado","PE","Nordeste",26005,"Goiana",2607,"Metropolitana"
260470,"Correntes","PE","Nordeste",26004,"Garanhuns",2608,"Agreste"
260480,"Cortês","PE","Nordeste",26008,"Palmares",2607,"Metropolitana"
260490,"Cumaru","PE","Nordeste",26006,"Limoeiro",2607,"Metropolitana"
260500,"Cupira","PE","Nordeste",26003,"Caruaru",2608,"Agreste"
260510,"Custódia","PE","Nordeste",26002,"Arcoverde",2606,"Sertao"
260515,"Dormentes","PE","Nordeste",26009,"Petrolina",2605,"Vale do S. Francisco e Araripe"
